429.8125,427.9609375
462.40625,426.4114685058594
456.1979064941406,544.171875
459.3020935058594,655.734375
392.5625,427.9609375
394.1145935058594,550.3698120117188
397.21875,661.9323120117188
429.8125,365.9817810058594
429.8125,304.0025939941406
423.6041564941406,285.4088439941406
422.0520935058594,259.0677185058594
394.1145935058594,321.046875
369.28125,389.2239685058594
355.3125,452.7525939941406
467.0625,322.5963439941406
490.34375,389.2239685058594
498.1041564941406,449.6536560058594

429.8125,428.40625
462.40625,426.8541564941406
456.1979064941406,544.8125
460.8541564941406,655.0104370117188
392.5625,428.40625
394.1145935058594,551.0208129882812
397.21875,662.7708129882812
429.8125,366.3229064941406
429.8125,304.2395935058594
423.6041564941406,285.6145935058594
422.0520935058594,259.2291564941406
394.1145935058594,321.3125
369.28125,389.6041564941406
355.3125,453.2395935058594
467.0625,322.8645935058594
490.34375,389.6041564941406
498.1041564941406,450.1354064941406

427.1111145019531,428.0677185058594
462.8888854980469,426.5104064941406
456.6666564941406,544.8645629882812
458.22222900390625,652.3176879882812
394.4444580078125,426.5104064941406
394.4444580078125,551.09375
397.5555419921875,663.21875
433.3333435058594,368.890625
428.6666564941406,308.15625
422.4444580078125,283.2395935058594
422.4444580078125,258.3229064941406
396.0,322.171875
369.5555419921875,389.1354064941406
354.0,451.4270935058594
464.4444580078125,322.171875
489.3333435058594,390.6927185058594
497.1111145019531,451.4270935058594

427.1111145019531,427.5025939941406
462.8888854980469,425.9427185058594
456.6666564941406,544.4948120117188
458.22222900390625,652.1276245117188
394.4444580078125,425.9427185058594
394.4444580078125,550.734375
397.5555419921875,663.046875
433.3333435058594,368.2265625
428.6666564941406,307.390625
420.8888854980469,283.9921875
422.4444580078125,257.4739685058594
396.0,321.4296875
369.5555419921875,388.5052185058594
354.0,450.9010314941406
464.4444580078125,324.5494689941406
489.3333435058594,390.0650939941406
497.1111145019531,450.9010314941406

427.1111145019531,427.6328125
462.8888854980469,426.078125
456.6666564941406,544.234375
458.22222900390625,654.6171875
394.4444580078125,426.078125
394.4444580078125,550.453125
397.5555419921875,662.390625
433.3333435058594,368.5546875
428.6666564941406,307.921875
420.8888854980469,284.6015625
422.4444580078125,258.171875
396.0,321.9140625
369.5555419921875,388.765625
354.0,450.953125
464.4444580078125,321.9140625
489.3333435058594,390.3203125
497.1111145019531,450.953125

428.8125,427.40625
461.40625,425.8541564941406
455.1979064941406,543.8125
459.8541564941406,654.0104370117188
391.5625,427.40625
393.1145935058594,550.0208129882812
397.7708435058594,663.3229370117188
430.3645935058594,369.9791564941406
428.8125,306.34375
422.6041564941406,287.71875
422.6041564941406,259.78125
396.21875,320.3125
368.28125,388.6041564941406
354.3125,452.2395935058594
466.0625,321.8645935058594
490.8958435058594,390.15625
495.5520935058594,450.6875

426.6041564941406,430.34375
461.90277099609375,425.734375
455.7638854980469,545.578125
460.3680419921875,651.59375
394.375,428.8072814941406
394.375,551.7239379882812
395.90972900390625,663.8854370117188
431.2083435058594,367.3489685058594
431.2083435058594,305.890625
423.53472900390625,282.84375
423.53472900390625,258.2604064941406
394.375,321.2552185058594
369.8194580078125,388.859375
357.5416564941406,453.390625
468.0416564941406,321.2552185058594
491.51202392578125,392.38232421875
494.1319580078125,448.78125

426.6180419921875,427.5025939941406
462.4757080078125,425.9427185058594
456.2395935058594,544.4948120117188
457.7986145019531,652.1276245117188
393.87847900390625,425.9427185058594
393.87847900390625,550.734375
396.99652099609375,663.046875
432.8541564941406,368.2265625
431.2951354980469,307.390625
421.94097900390625,282.4322814941406
421.94097900390625,257.4739685058594
395.4375,321.4296875
368.93402099609375,388.5052185058594
356.4617919921875,450.9010314941406
464.03472900390625,321.4296875
488.9791564941406,390.0650939941406
495.21527099609375,452.4609375

426.6180419921875,427.5025939941406
462.4757080078125,425.9427185058594
456.2395935058594,544.4948120117188
457.7986145019531,655.2473754882812
393.87847900390625,425.9427185058594
393.87847900390625,550.734375
396.99652099609375,663.046875
432.8541564941406,368.2265625
431.2951354980469,307.390625
421.94097900390625,282.4322814941406
421.94097900390625,257.4739685058594
395.4375,321.4296875
368.93402099609375,388.5052185058594
356.4617919921875,450.9010314941406
464.03472900390625,324.5494689941406
488.9791564941406,390.0650939941406
495.21527099609375,452.4609375

425.0833435058594,429.2578125
462.0833435058594,426.1796875
455.9166564941406,546.2265625
457.4583435058594,652.421875
394.25,429.2578125
394.25,552.3828125
395.7916564941406,664.734375
431.25,367.6953125
431.25,306.1328125
423.5416564941406,283.046875
423.5416564941406,258.421875
394.25,321.5234375
369.5833435058594,389.2421875
357.25,450.8046875
466.7083435058594,319.984375
486.75,389.2421875
494.4583435058594,449.265625

425.0833435058594,429.2578125
462.0833435058594,426.1796875
455.9166564941406,546.2265625
457.4583435058594,652.421875
394.25,429.2578125
394.25,552.3828125
395.7916564941406,664.734375
431.25,367.6953125
431.25,306.1328125
423.5416564941406,283.046875
423.5416564941406,258.421875
394.25,321.5234375
369.5833435058594,389.2421875
357.25,450.8046875
466.7083435058594,319.984375
488.2916564941406,393.859375
492.9166564941406,450.8046875

425.5763854980469,429.2578125
462.4930419921875,426.1796875
456.34027099609375,543.1484375
457.87847900390625,652.421875
390.1979064941406,430.796875
394.8125,552.3828125
396.3507080078125,664.734375
431.7291564941406,367.6953125
431.7291564941406,306.1328125
420.9617919921875,283.046875
424.0382080078125,258.421875
394.8125,321.5234375
368.6632080078125,387.703125
357.8958435058594,450.8046875
462.4930419921875,321.5234375
488.6423645019531,393.859375
493.2569580078125,450.8046875

425.0833435058594,426.625
460.5416564941406,425.0833435058594
455.9166564941406,543.7916870117188
460.5416564941406,653.25
394.25,426.625
394.25,553.0416870117188
395.7916564941406,665.5833129882812
431.25,368.0416564941406
431.25,306.375
423.5416564941406,283.25
423.5416564941406,258.5833435058594
394.25,321.7916564941406
368.0416564941406,388.0833435058594
357.25,448.2083435058594
463.625,320.25
486.75,389.625
492.9166564941406,451.2916564941406

425.0833435058594,429.2578125
460.5416564941406,424.640625
455.9166564941406,543.1484375
460.5416564941406,652.421875
394.25,429.2578125
394.25,552.3828125
395.7916564941406,664.734375
431.25,367.6953125
431.25,306.1328125
423.5416564941406,283.046875
423.5416564941406,258.421875
394.25,321.5234375
368.0416564941406,387.703125
357.25,447.7265625
466.7083435058594,319.984375
488.2916564941406,393.859375
492.9166564941406,450.8046875

425.0833435058594,429.7083435058594
460.5416564941406,425.0833435058594
455.9166564941406,543.7916870117188
460.5416564941406,653.25
394.25,426.625
394.25,553.0416870117188
395.7916564941406,665.5833129882812
431.25,368.0416564941406
431.25,303.2916564941406
423.5416564941406,283.25
423.5416564941406,258.5833435058594
394.25,321.7916564941406
368.0416564941406,388.0833435058594
357.25,448.2083435058594
463.625,320.25
488.2916564941406,388.0833435058594
492.9166564941406,451.2916564941406

425.0833435058594,429.7083435058594
460.5416564941406,425.0833435058594
455.9166564941406,543.7916870117188
460.5416564941406,653.25
394.25,429.7083435058594
394.25,553.0416870117188
395.7916564941406,665.5833129882812
431.25,368.0416564941406
431.25,303.2916564941406
423.5416564941406,283.25
423.5416564941406,258.5833435058594
394.25,321.7916564941406
368.0416564941406,388.0833435058594
357.25,445.125
463.625,320.25
488.2916564941406,388.0833435058594
494.4583435058594,449.75

425.0833435058594,429.7083435058594
460.5416564941406,425.0833435058594
455.9166564941406,543.7916870117188
460.5416564941406,653.25
394.25,429.7083435058594
394.25,549.9583129882812
395.7916564941406,665.5833129882812
431.25,368.0416564941406
431.25,303.2916564941406
420.4583435058594,283.25
423.5416564941406,258.5833435058594
394.25,321.7916564941406
368.0416564941406,388.0833435058594
357.25,445.125
463.625,320.25
488.2916564941406,388.0833435058594
494.4583435058594,449.75

425.0833435058594,429.7083435058594
460.5416564941406,425.0833435058594
455.9166564941406,543.7916870117188
460.5416564941406,653.25
394.25,426.625
394.25,553.0416870117188
395.7916564941406,665.5833129882812
431.25,368.0416564941406
431.25,303.2916564941406
423.5416564941406,283.25
423.5416564941406,258.5833435058594
394.25,321.7916564941406
368.0416564941406,388.0833435058594
357.25,445.125
463.625,320.25
488.2916564941406,388.0833435058594
494.4583435058594,449.75

424.5763854980469,429.2578125
461.4930419921875,426.1796875
455.34027099609375,543.1484375
459.9548645019531,652.421875
393.8125,429.2578125
393.8125,552.3828125
395.3507080078125,664.734375
430.7291564941406,367.6953125
430.7291564941406,306.1328125
423.0382080078125,283.046875
423.0382080078125,258.421875
393.8125,321.5234375
367.6632080078125,387.703125
356.8958435058594,444.6484375
463.03125,319.984375
487.6423645019531,387.703125
493.7951354980469,449.265625

424.5763854980469,429.2578125
459.9548645019531,424.640625
455.34027099609375,543.1484375
459.9548645019531,652.421875
393.8125,426.1796875
393.8125,552.3828125
395.3507080078125,664.734375
430.7291564941406,367.6953125
430.7291564941406,306.1328125
423.0382080078125,283.046875
423.0382080078125,258.421875
393.8125,321.5234375
367.6632080078125,387.703125
356.8958435058594,444.6484375
463.03125,319.984375
487.6423645019531,387.703125
493.7951354980469,449.265625

423.6180419921875,427.7421875
459.4757080078125,426.1822814941406
453.2395935058594,544.734375
461.03472900390625,652.3671875
392.4375,427.7421875
392.4375,552.5338745117188
397.1145935058594,663.2864379882812
429.8541564941406,365.3463439941406
429.8541564941406,306.0703125
423.6180419921875,284.2317810058594
422.05902099609375,257.7135314941406
393.99652099609375,320.109375
367.4930419921875,387.1849060058594
356.5798645019531,444.9010314941406
465.7117919921875,320.109375
487.5382080078125,388.7447814941406
492.21527099609375,449.5807189941406

423.125,427.1875
460.625,427.1875
452.8125,544.375
460.625,652.1875
391.875,427.1875
391.875,552.1875
396.5625,663.125
429.375,367.8125
429.375,305.3125
423.125,283.4375
423.125,258.4375
391.875,320.9375
366.875,386.5625
359.0625,444.375
465.3125,319.375
490.3125,388.125
491.875,449.0625

422.6180419921875,427.296875
460.03472900390625,427.296875
453.7986145019531,545.6510620117188
460.03472900390625,651.546875
391.4375,427.296875
392.99652099609375,550.3229370117188
397.6736145019531,664.0051879882812
428.8541564941406,368.1197814941406
428.8541564941406,305.828125
422.6180419921875,284.0260314941406
422.6180419921875,259.109375
392.99652099609375,319.84375
366.4930419921875,386.8072814941406
358.6979064941406,444.4270935058594
464.7117919921875,319.84375
489.65625,388.3645935058594
491.21527099609375,449.0989685058594

423.6666564941406,425.7395935058594
459.4444580078125,427.296875
453.22222900390625,545.6510620117188
459.4444580078125,651.546875
391.0,427.296875
392.5555419921875,550.3229370117188
397.22222900390625,664.0051879882812
428.3333435058594,365.0052185058594
428.3333435058594,305.828125
422.1111145019531,284.0260314941406
422.1111145019531,259.109375
392.5555419921875,319.84375
366.1111145019531,386.8072814941406
358.3333435058594,444.4270935058594
464.1111145019531,319.84375
489.0,388.3645935058594
492.1111145019531,450.65625

423.6666564941406,425.7395935058594
457.8888854980469,425.7395935058594
454.77777099609375,544.09375
459.4444580078125,654.6614379882812
391.0,427.296875
391.0,551.8801879882812
397.22222900390625,664.0051879882812
428.3333435058594,365.0052185058594
428.3333435058594,305.828125
422.1111145019531,284.0260314941406
420.5555419921875,257.5520935058594
